"","event","latitude","longitude","raw_intensity_measure","intensity_classification","f_cluster_2","f_cluster_3","f_cluster_5","f_cluster_16","f_cluster_19","f_cluster_21","f_cluster_5_rating","f_cluster_19_rating"
"1286","fire",41.0753,-123.6781,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1287","fire",41.0658,-123.6736,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1288","fire",41.0669,-123.6844,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1289","fire",41.0692,-123.6786,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1290","fire",41.0697,-123.6811,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1291","fire",41.0606,-123.6758,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1292","fire",41.0611,-123.6697,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1293","fire",41.0614,-123.6758,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1294","fire",41.0592,-123.6772,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1295","fire",41.0636,-123.675,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1296","fire",41.0617,-123.6781,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1297","fire",41.0608,-123.67,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1298","fire",41.0631,-123.6725,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1299","fire",41.0564,-123.6736,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1300","fire",41.0564,-123.6739,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1301","fire",41.0569,-123.6733,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1302","fire",41.0544,-123.6778,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1303","fire",41.0586,-123.6767,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1304","fire",41.0597,-123.6761,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1305","fire",41.0631,-123.6728,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1306","fire",41.0558,-123.6708,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1307","fire",41.0614,-123.6781,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1308","fire",41.0542,-123.6731,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1309","fire",41.0589,-123.6772,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1310","fire",41.0631,-123.6747,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1311","fire",41.0544,-123.6775,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1312","fire",41.0544,-123.6775,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1313","fire",41.0544,-123.6775,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1314","fire",41.0589,-123.6764,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1315","fire",41.0586,-123.6761,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1316","fire",41.0586,-123.6761,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1317","fire",41.0622,-123.6736,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1318","fire",41.0578,-123.6733,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1319","fire",41.0564,-123.6708,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1320","fire",41.0531,-123.6767,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1321","fire",41.0622,-123.6772,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1322","fire",41.0306,-123.6719,0,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1323","fire",41.045,-123.6725,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1324","fire",41.0417,-123.6714,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1325","fire",41.0475,-123.6717,0,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1326","fire",41.0517,-123.6725,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1327","fire",41.0631,-123.6725,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1328","fire",41.0619,-123.6728,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1329","fire",41.0483,-123.6725,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1330","fire",41.0478,-123.6728,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1331","fire",41.0542,-123.6728,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1332","fire",41.0314,-123.6714,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1333","fire",41.0247,-123.6722,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1334","fire",41.0636,-123.6725,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1335","fire",41.0478,-123.6725,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1336","fire",41.0475,-123.6728,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1337","fire",33.52953,-116.11661,25,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"1338","fire",33.54383,-116.73603,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"1339","fire",33.5397,-116.03,20,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"1340","fire",33.5397,-116.1128,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"1341","fire",33.5692,-116.1542,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"1342","fire",33.5472,-116.1136,3,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"1343","fire",33.5692,-116.1542,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"1344","fire",33.5767,-116.2158,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"1345","fire",33.54,-116.6367,25,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"1346","fire",33.497119,-116.652324,2,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"1347","fire",33.532933,-116.727683,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"1348","fire",33.5261,-116.6314,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"1349","fire",33.497067,-116.65145,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"1350","fire",33.5411,-116.743983,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"1351","fire",33.5561,-116.1306,10,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"1352","fire",33.535,-116.1178,5,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"1353","fire",33.53425,-116.788269,45,2,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"1354","fire",33.524367,-116.776,3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"1355","fire",33.545089,-116.1259,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"1356","fire",33.4631,-117.3325,250,3,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"1357","fire",33.5536,-116.1125,0.2,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"1358","fire",38.982233,-123.058117,1,1,2,2,2,7,7,7,1.10598290598291,2.13793103448276
"1359","fire",41.0325,-123.6594,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1360","fire",41.0192,-123.6569,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1361","fire",41.0331,-123.6594,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1362","fire",41.0317,-123.6592,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1363","fire",41.0317,-123.6592,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1364","fire",41.0364,-123.6569,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1365","fire",41.0339,-123.6594,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1366","fire",41.0356,-123.6592,5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1367","fire",41.0308,-123.6575,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1368","fire",41.0353,-123.6589,50,2,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1369","fire",41.03,-123.6569,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1370","fire",41.0344,-123.6594,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1371","fire",41.0342,-123.6589,6,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1372","fire",41.0281,-123.6594,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1373","fire",41.0411,-123.6572,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1374","fire",41.04,-123.6561,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1375","fire",41.0347,-123.6581,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1376","fire",41.0314,-123.6564,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1377","fire",41.0361,-123.6592,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1378","fire",41.0372,-123.6592,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1379","fire",41.0372,-123.6592,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1380","fire",41.0275,-123.6583,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1381","fire",41.0314,-123.6556,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1382","fire",41.0314,-123.6581,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1383","fire",41.0344,-123.6583,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1384","fire",41.0317,-123.6556,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1385","fire",41.0311,-123.6578,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1386","fire",41.0239,-123.6561,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1387","fire",41.0239,-123.6561,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1388","fire",41.0314,-123.6556,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1389","fire",41.0306,-123.6564,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1390","fire",41.0311,-123.6556,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1391","fire",41.0578,-123.6839,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1392","fire",41.06508,-123.684,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1393","fire",41.0639,-123.6839,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1394","fire",41.0647,-123.6836,2.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1395","fire",41.0617,-123.6844,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1396","fire",41.0786,-123.6836,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1397","fire",41.0539,-123.6844,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1398","fire",41.065,-123.6842,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1399","fire",41.0647,-123.6839,5.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1400","fire",41.0642,-123.6842,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1401","fire",41.0636,-123.6836,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1402","fire",41.0647,-123.6842,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1403","fire",41.065,-123.6839,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1404","fire",41.0706,-123.6839,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1405","fire",41.0658,-123.6842,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1406","fire",41.0553,-123.6839,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1407","fire",41.065,-123.6842,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1408","fire",41.0553,-123.6836,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1409","fire",41.0553,-123.6836,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1410","fire",41.0506,-123.6842,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1411","fire",41.0667,-123.6844,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1412","fire",41.0714,-123.6842,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1413","fire",41.0614,-123.6836,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1414","fire",41.0436,-123.6844,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1415","fire",41.0714,-123.6836,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1416","fire",34.1317,-114.3561,1.5,1,1,1,1,15,16,17,1.2753120665742,1.2
"1417","fire",35.0025,-114.6347,0.1,1,1,1,1,14,15,16,1.2753120665742,1.16037735849057
"1418","fire",41.0386,-123.7486,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1419","fire",41.0447,-123.7394,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1420","fire",41.1231,-123.7214,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1421","fire",41.1022,-123.7161,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1422","fire",41.0189,-123.7378,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1423","fire",41.1,-123.7153,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1424","fire",41.1208,-123.7311,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1425","fire",41.1225,-123.7156,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1426","fire",41.1,-123.7167,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1427","fire",41.1247,-123.7181,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1428","fire",41.1239,-123.7172,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1429","fire",41.1194,-123.7239,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1430","fire",41.1517,-123.7344,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1431","fire",41.0333,-123.6661,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1432","fire",41.0331,-123.6672,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1433","fire",41.0339,-123.6675,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1434","fire",41.0322,-123.6675,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1435","fire",41.02872,-123.66494,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1436","fire",41.03367,-123.66519,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1437","fire",41.0308,-123.665,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1438","fire",41.03508,-123.66456,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1439","fire",41.03797,-123.66642,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1440","fire",41.0394,-123.6658,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1441","fire",41.0306,-123.6656,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1442","fire",41.0386,-123.6656,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1443","fire",41.0367,-123.6664,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1444","fire",41.0397,-123.6656,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1445","fire",41.0322,-123.6681,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1446","fire",41.0383,-123.6661,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1447","fire",41.0317,-123.6667,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1448","fire",41.0369,-123.6681,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1449","fire",41.0339,-123.6644,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1450","fire",41.0331,-123.6661,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1451","fire",41.04,-123.6667,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1452","fire",41.0328,-123.6669,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1453","fire",41.03,-123.6667,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1454","fire",41.0322,-123.6672,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1455","fire",41.0322,-123.6672,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1456","fire",41.0358,-123.6697,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1457","fire",41.0319,-123.6681,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1458","fire",41.0356,-123.6694,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1459","fire",41.0386,-123.6664,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1460","fire",41.0289,-123.6653,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1461","fire",41.0339,-123.6653,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1462","fire",41.0397,-123.6711,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1463","fire",41.0322,-123.6675,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1464","fire",41.0322,-123.6675,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1465","fire",41.0414,-123.675,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1466","fire",41.0394,-123.6739,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1467","fire",41.0381,-123.6672,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1468","fire",41.0347,-123.6647,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1469","fire",41.0661,-123.6858,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1470","fire",41.0639,-123.6844,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1471","fire",41.0647,-123.6842,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1472","fire",41.0656,-123.6842,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1473","fire",41.0642,-123.6847,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1474","fire",41.0656,-123.6872,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1475","fire",41.0647,-123.685,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1476","fire",41.065,-123.6842,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1477","fire",41.065,-123.6839,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1478","fire",41.0647,-123.6839,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1479","fire",41.0625,-123.6853,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1480","fire",41.0647,-123.6842,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1481","fire",41.065,-123.6864,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1482","fire",41.0628,-123.6858,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1483","fire",41.065,-123.6839,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1484","fire",41.0647,-123.6839,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1485","fire",41.0647,-123.6842,3.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1486","fire",41.0647,-123.6839,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1487","fire",41.0644,-123.6844,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1488","fire",41.0639,-123.6869,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1489","fire",41.0636,-123.6858,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1490","fire",41.0664,-123.6858,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1491","fire",41.0661,-123.6858,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1492","fire",41.0647,-123.6864,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1493","fire",41.0658,-123.6842,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1494","fire",41.0653,-123.6858,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1495","fire",41.0647,-123.6833,5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1496","fire",41.0636,-123.6858,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1497","fire",41.0633,-123.6844,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1498","fire",41.0647,-123.6839,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1499","fire",34.9178,-114.6333,444,4,1,1,1,14,15,16,1.2753120665742,1.16037735849057
"1500","fire",41.0017,-123.6853,1.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1501","fire",41.0742,-123.6853,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1502","fire",41.0539,-123.6847,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1503","fire",41.0667,-123.6853,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1504","fire",41.0539,-123.6853,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1505","fire",41.0781,-123.6847,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1506","fire",41.0719,-123.6853,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1507","fire",41.0647,-123.6847,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1508","fire",41.0939,-123.6853,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1509","fire",41.0619,-123.6847,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1510","fire",41.0622,-123.6853,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1511","fire",41.0536,-123.6847,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1512","fire",41.0619,-123.6853,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1513","fire",41.0497,-123.6853,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1514","fire",41.0783,-123.6853,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1515","fire",41.0658,-123.6856,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1516","fire",41.0781,-123.6853,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1517","fire",41.0692,-123.685,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1518","fire",41.0622,-123.6853,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1519","fire",41.0706,-123.6853,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1520","fire",41.0547,-123.685,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1521","fire",41.0358,-123.6619,15,2,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1522","fire",41.025,-123.6614,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1523","fire",41.0356,-123.6608,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1524","fire",41.0314,-123.6614,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1525","fire",41.0231,-123.6617,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1526","fire",41.0325,-123.6642,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1527","fire",41.0308,-123.6639,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1528","fire",41.02878,-123.6633,4,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1529","fire",41.0342,-123.6631,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1530","fire",41.0264,-123.6619,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1531","fire",41.0267,-123.66,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1532","fire",41.0236,-123.6617,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1533","fire",41.0344,-123.6633,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1534","fire",41.0271,-123.6637,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1535","fire",41.03,-123.6617,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1536","fire",41.0264,-123.6636,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1537","fire",41.0269,-123.6625,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1538","fire",41.0264,-123.6631,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1539","fire",41.0392,-123.66,2.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1540","fire",41.0267,-123.6631,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1541","fire",41.0347,-123.6622,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1542","fire",41.0264,-123.6642,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1543","fire",41.0286,-123.6614,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"1544","fire",41.0347,-123.6636,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
